Name,Frequency,Avg_Popularity,Avg_Revenue
Sybil Jason,1,1.280733,0.0
Kong Jiu,1,0.406645,0.0
Barak Hardley,1,1.6116,0.0
Jean-Baptiste Maunier,1,20.982455,0.0
Takeshi Kusaka,1,2.930853,0.0
Kimberly Brooks,1,5.784661,0.0
Barbara Adams,1,2.77754,0.0
Kimberly Harsch ,1,0.065103,0.0
Jean Pierre Bergeron,1,0.205034,0.0
Barbara Boxer,1,0.197469,0.0
Kimberly Rowe,1,1.039149,0.0
Takako Haywood,1,5.112809,0.0
Kimia Hosseini,1,12.049373,0.0
Barbara E. Robertson,1,3.231848,0.0
Jean L'Italien,1,0.205034,0.0
Kiowa Gordon,1,0.446858,0.0
Kipleigh Brown,1,0.145014,0.0
Tal Bachman,1,9.774126,0.0
Kimberley Nixon,1,8.387573,0.0
Kimberley Kates,1,3.419685,0.0
Jean-Jérôme Esposito,1,3.363973,0.0
Tamara Mintz,1,5.563068,0.0
Bai Bing,1,6.895866,0.0
Kim Rhodes,1,4.725357,0.0
Tamara Feldman,1,12.677016,0.0
Tamara Donnellan,1,4.653047,0.0
Tamar van den Dop,1,0.011697,0.0
Bai Qing Xin,1,6.017273,0.0
Kim-Maree Penn,1,2.706207,0.0
Jean-François Gallotte,1,20.422246,0.0
Tama Filianga,1,0.038143,0.0
Kim Sun-a,1,6.116436,0.0
Jean-Claude Bolle-Reddat,1,1.684948,0.0
Jean-Christophe Bouvet,1,4.665026,0.0
Talia Zucker,1,4.653047,0.0
Kiran Pande,1,0.030253,0.0
Jean De Baer,1,2.149469,0.0
Barbara Gates Wilson,1,3.646848,0.0
Jay Taylor,1,3.283886,0.0
Sylvia Jefferies,1,1.83428,0.0
Jayd Johnson,1,3.11319,0.0
Kjell Stormoen,1,0.702971,0.0
Klaus Bondam,1,10.240917,0.0
Barry Bostwick,5,4.1583248,0.0
Jayce Ryan,1,2.948576,0.0
Kofi Siriboe,1,3.467923,0.0
Kiyoshi Kodama,1,9.129808,0.0
Kohl Sudduth,1,13.191829,0.0
Barry McEvoy,1,0.068246,0.0
Jay Paulson,2,5.0299405,0.0
Koko,1,5.499412,0.0
Sydney Jackson,1,0.429587,0.0
Jay McCarroll,1,0.833937,0.0
Barney,1,2.492747,0.0
Barlow Jacobs,1,5.251143,0.0
Tabitha Bastien,1,0.595809,0.0
Barbara Sukowa,1,0.065155,0.0
T.W. Leshner,1,3.687574,0.0
T.V. Carpio,1,11.872841,0.0
Barbara Hamilton,1,3.379454,0.0
Kirpatrick Thomas,1,0.003582,0.0
T.J. McGibbon,1,0.909067,0.0
Jean Anderson,1,1.068819,0.0
Jazmín Caratini,1,6.988357,0.0
Sébastien Desjours,1,17.375562,0.0
Barbara Tyson,1,1.923514,0.0
Kishan Tiwari,1,0.48088,0.0
Barbie Hsu,1,4.930129,0.0
Barbro Kollberg,1,4.321249,0.0
Kitana Baker,1,1.452152,0.0
Barclay Hope,1,0.077876,0.0
Bettina Bresnan,1,5.563068,0.0
Laura Bertram,1,3.753703,0.0
Jaqueline Fernandes,1,0.12082,0.0
Sheryl Lee Ralph,2,2.775371,0.0
Jake La Botz,2,4.459421,0.0
Brian Sites,1,1.026243,0.0
Jake Boswell,1,0.174311,0.0
Shirin Yazdanbakhsh,1,12.049373,0.0
Shinoburyû,1,1.791331,0.0
Shinobu Terajima,1,3.21392,0.0
Leon Dai,1,4.930129,0.0
Briana Buckmaster,1,3.898737,0.0
Leon Ford,1,3.949796,0.0
Shiloh Henderson,1,12.257654,0.0
Brianne Siddall,3,6.006653333333333,0.0
Brice Fournier,1,20.422246,0.0
Shiek Mahmud-Bey,1,6.329672,0.0
Brie Gabrielle,1,5.065752,0.0
Leon Greene,1,8.902102,0.0
Jaime Winstone,2,4.711344,0.0
Shi Zhao-Qi,1,6.884467,0.0
Leo Minaya,1,0.039264,0.0
Jake M. Smith,1,22.001408,0.0
Leo Marks,1,0.130169,0.0
Jake Richardson,1,2.24888,0.0
Shruti Seth,1,0.553752,0.0
Shriya Saran,1,3.393648,0.0
Shriman Umeshanad Brahmachari,1,0.48088,0.0
Shoshana Bush,1,7.326034,0.0
Lenny Jacobson,1,12.822534,0.0
Shon McGregory,1,1.5846,0.0
Brian Krow,1,0.68822,0.0
Shobu Kapoor,1,0.258413,0.0
Shirley Temple,1,1.280733,0.0
Shoba Narayan,1,0.71087,0.0
Jake Phelps,1,3.291609,0.0
Brian Markinson,1,9.317265,0.0
Brian Martell,1,5.641978,0.0
Lenny Von Dohlen,1,7.359286,0.0
Lenore Zann,1,0.319792,0.0
Jake Milkovich,1,19.705489,0.0
Jaime Tirelli,1,1.814802,0.0
Jaime Camil,1,0.177356,0.0
Shuangbao Wang,1,0.406645,0.0
Sheryl Crow,2,2.7227125,0.0
Leonardo Giron,1,0.069244,0.0
Jade Wu,1,0.120505,0.0
Shelby Vischer,1,1.446172,0.0
Shelby Malone,1,5.217002,0.0
Brittany Finamore,1,5.065752,0.0
Sheila Tousey,1,9.164386,0.0
Sheila Rogers,1,10.861167,0.0
Sheila Reid,2,1.296548,0.0
Sheila Paterson,1,3.004432,0.0
Sheila McCarthy,1,11.753553,0.0
Leonie Benesch,1,17.94739,0.0
Sheila E.,1,0.720091,0.0
Shehzad Sheikh,1,0.060003,0.0
Shefali Shah,1,0.080704,0.0
Jade Hudson,1,1.136568,0.0
Sheeba Alahani,1,1.631993,0.0
Shedrack Anderson III,1,7.157635,0.0
Brittany Curran,1,3.619167,0.0
Britt McKillip,1,7.864905,0.0
Brit Morgan,1,1.084387,0.0
Jahking Guillory,1,3.467923,0.0
Sherryl Despres,2,0.1299365,0.0
Jaime Bello,1,0.219799,0.0
Jai,1,0.320387,0.0
Sherri Eakin,1,0.412342,0.0
Leonard Parker,1,0.008453,0.0
Sherman Hemsley,1,5.359381,0.0
Leonard Proxauf,1,17.94739,0.0
Jafta Mamabolo,1,1.717376,0.0
Shelley Meskin,1,1.717376,0.0
Shereef Akeel,1,1.517771,0.0
Shera Danese,1,3.876242,0.0
Shep Messing,1,0.436148,0.0
Shenae Grimes,1,7.864905,0.0
Shemar Moore,2,3.4072395,0.0
Leonard Termo,2,5.845363,0.0
Leonardas Pobedonoscevas,1,4.901936,0.0
Jake Smollett,1,1.126941,0.0
Lennart Jähkel,1,4.321249,0.0
James Gaudioso,1,0.06124,0.0
Lee Tuson,1,0.429587,0.0
Brendan Cowell,1,3.949796,0.0
Simon Licht,1,7.727035,0.0
Brendan Dempsey,1,5.735912,0.0
Simon Kassianides,1,1.972668,0.0
James Denton,1,2.160586,0.0
Simon Jaglom,1,5.057695,0.0
James Dennis,1,1.464566,0.0
Simon Ferry,1,0.706355,0.0
Brendan Walsh,1,0.982624,0.0
Brenden Richard Jefferson,1,22.001408,0.0
Lee Scott,1,1.404175,0.0
Simon Cotton,1,1.759506,0.0
James Decker,1,7.794,0.0
Brent Carver,1,1.326264,0.0
Brent David Fraser,1,0.069277,0.0
Lee Stringer,1,12.819447,0.0
Simon Baron-Cohen,1,0.465404,0.0
Simon Merrells,1,21.214571,0.0
Simon Nehan,1,6.138802,0.0
Lee Perkins,1,0.197264,0.0
Simon Stone,1,8.950864,0.0
Bree Williamson,1,0.060127,0.0
Sina Amedson,1,2.34239,0.0
Lee Chung-a,1,11.847324,0.0
Simone Kessell,1,2.418535,0.0
Lee Cormie,1,11.199544,0.0
Brenda Bakke,1,7.710797,0.0
Simon Templeman,1,0.004922,0.0
Simon Shepherd,1,4.641006,0.0
Lee Norris,1,0.397341,0.0
Simon Schatzberger,1,8.39685,0.0
Simon Scardifield,1,1.769593,0.0
Lee Hang-soo,1,11.847324,0.0
James Ezrin,1,0.056459,0.0
Lee Jung-jae,1,6.116436,0.0
Simon Phillips,1,8.248149,0.0
Lee Meriwether,2,7.395830999999999,0.0
Brent Neale,1,0.552361,0.0
Silvio Muccino,1,4.240495,0.0
James A. Woods,1,2.659804,0.0
Lee Valmassy,1,0.838957,0.0
Lela Rochon,2,1.551774,0.0
Sidney Miller,1,2.094151,0.0
Sidney Leeder,1,0.973323,0.0
Brian Farrell,1,6.803763,0.0
James Anthony Cotton,1,0.58954,0.0
Sidney Franklin,1,1.546169,0.0
Brian Gilbert,1,7.701186,0.0
Sidede Onyulo,1,3.481517,0.0
Len Collin,1,1.769593,0.0
Len Sparrowhawk,1,5.061107,0.0
James Adomian,1,3.638411,0.0
Lena Capuder,1,0.061248,0.0
Brian Herzlinger,1,1.929883,0.0
Sibel Ergener,1,0.678475,0.0
Brian Hutchison,1,17.98817,0.0
Sian Breckin,1,3.283886,0.0
Brian Keith,1,2.637355,0.0
Brian Dorton,1,0.392658,0.0
Lejla Hadzimuratovic,1,8.048305,0.0
Leila Hatami,1,12.049373,0.0
Silambarasan,1,0.320387,0.0
Silvia Moi,1,0.548435,0.0
James Chalke,1,1.187764,0.0
Silvia Cohen,1,4.240495,0.0
James Cade,1,11.753553,0.0
Bret Saberhagen,1,1.388136,0.0
Brett Dier,1,3.619167,0.0
Brett Granstaff,1,0.909067,0.0
Brett Rice,2,3.9368585,0.0
Sienna Beckman,1,0.050978,0.0
Sihame Haddad,1,4.554574,0.0
James Bulliard,1,3.084874,0.0
Leigh Lawson,1,1.946634,0.0
Leigh Lezark,1,3.637857,0.0
James Bierman,1,8.39685,0.0
Brian Bosworth,2,3.0467225,0.0
James Bentley,1,25.881355,0.0
Jade Gordon,1,0.375423,0.0
Sheb Wooley,1,10.981038,0.0
Broderick Boyd,1,1.968679,0.0
Liliya Shinkaryova,1,7.759215,0.0
Bálint Péntek,1,1.906807,0.0
Shabana Azmi,1,1.259968,0.0
Shaana Diya,1,1.840511,0.0
Jack Hallett,1,1.369649,0.0
Lil Wayne,1,2.881239,0.0
Lil' Fizz,1,3.804597,0.0
Bárbara Mori,1,4.807549,0.0
Lili Francks,1,3.674294,0.0
Seth Michaels,1,2.713171,0.0
Béatrice Dalle,1,1.464566,0.0
Béla Dóra,1,1.906807,0.0
C. Aubrey Smith,1,4.021389,0.0
C. Fraser Press,1,0.036532,0.0
Jack Guzman,1,1.83428,0.0
Seth Gabel,1,1.948435,0.0
Jack Gleeson,1,12.099486,0.0
Cabrina Collesides,1,1.224105,0.0
Jack Kao Kuo-Hsin,1,1.86453,0.0
Shahab Hosseini,1,12.049373,0.0
Byron Cotton,1,22.001408,0.0
Liam Payne,1,7.944457,0.0
Liam McMahon,1,0.042346,0.0
Shane Pollard,1,2.873796,0.0
Shane Meadows,1,1.391958,0.0
Buddy Daniels,1,2.414721,0.0
Jack McElhone,1,3.11319,0.0
Buddy Guy,1,2.162522,0.0
Shane Dawson,1,1.186971,0.0
Shane Briant,1,2.418535,0.0
Jack Kilmer,1,16.570708,0.0
Burt Bulos,1,9.579975,0.0
Shalini Singh,1,0.030253,0.0
Burt Ward,1,9.815394,0.0
Buster Keaton,1,8.902102,0.0
Shailene Garnett,1,0.833937,0.0
Buzz Aldrin,1,3.43159,0.0
Shahir Kabaha,1,0.51799,0.0
Cachaco,1,0.219799,0.0
Jack Gilpin,1,9.728143,0.0
Shea Stewart,1,1.600171,0.0
Sergio Hernández,1,0.738646,0.0
Calum MacNab,1,0.086731,0.0
Calvin Green,1,5.446832,0.0
Selton Mello,1,14.637357,0.0
Calvin Levels,1,1.354816,0.0
Calvin Lockhart,1,1.079125,0.0
Cam Clarke,1,1.800119,0.0
Cambridge Jones,1,0.397323,0.0
Lilyan Chauvin,1,6.833164,0.0
Lina Esco,1,5.350423,0.0
Cameron Diskin,1,1.390659,0.0
Sebastian de Souza,1,9.70276,0.0
Cameron Fife,1,0.970351,0.0
Lincoln Hoppe,1,0.920591,0.0
Cameron Finley,1,7.922716,0.0
Cameron Fitch,1,3.603842,0.0
Cameron Goodman,1,0.249457,0.0
Cameron Mills,1,7.544515,0.0
Sendhil Ramamurthy,1,1.259968,0.0
Senyo Amoaku,1,2.470443,0.0
Jack Dalton,1,1.352222,0.0
Lillias White,1,4.270596,0.0
Lilli Palmer,1,5.315213,0.0
Caitlin Fitzgerald,3,1.5098703333333334,0.0
Caitlin Keats,2,2.8841379999999996,0.0
Sergio Carlo,1,0.080105,0.0
Caitlyn Folley,1,0.838957,0.0
Caitlyn Jenner,2,3.5383405,0.0
Lillian Adams,1,2.015525,0.0
Jack De Sena,1,12.822534,0.0
Seregon O'Dassey,1,0.100533,0.0
Lily Jackson,1,9.842771,0.0
Caleb Emerson,1,3.905877,0.0
Caley Hayes,1,1.600171,0.0
Calista Flockhart,1,6.7698,0.0
Callie Thorne,1,2.144354,0.0
Serena Iansiti,1,1.913302,0.0
Serena Cotton,1,3.068463,0.0
Jack Mulcahy,1,1.578903,0.0
Bryson Funk,1,0.015295,0.0
Shanelle Workman,1,12.867326,0.0
Liam McGuigan,1,0.077876,0.0
Jacqueline Labadie,1,0.087574,0.0
Bruce Brighton,1,2.407048,0.0
Jacqueline Heinze,1,0.046903,0.0
Jacob Zachar,2,1.2419734999999998,0.0
Shaun O'Hagan,1,0.803761,0.0
Shaun Johnston,1,3.646848,0.0
Shaun Fleming,1,1.374409,0.0
Jacob Rupp,1,20.392858,0.0
Bruce Hopkins,1,10.322858,0.0
Shaun Cozzens,1,0.176377,0.0
Leslie Simpson,1,23.413188,0.0
Shashawnee Hall,1,3.077885,0.0
Sharron Nelson,1,0.172299,0.0
Bruce Jones,1,0.744406,0.0
Jacob Derwig,1,0.144031,0.0
Bruce Mackinnon,1,18.591657,0.0
Bruce McFee,1,1.428483,0.0
Bruce Barton,1,0.424957,0.0
Jacqueline Lovell,1,0.485405,0.0
Shauna Macdonald,1,23.413188,0.0
Brooke Dillman,1,2.184708,0.0
Jacqui Holland,1,1.332804,0.0
Shazahn Padamsee,1,3.000435,0.0
Bronson Dudley,1,3.443916,0.0
Les Williams,1,1.65426,0.0
Brooke Coleman,1,0.049469,0.0
Shawn Yue,2,6.598126499999999,0.0
Jacques Marin,1,0.816883,0.0
Shawn Macdonald,1,13.222268,0.0
Shauna Shim,1,7.436315,0.0
Jacques Lavallée,1,0.205034,0.0
Brooke Newton,1,1.141463,0.0
Shawn Desman,1,1.782666,0.0
Jacques Gamblin,1,6.368933,0.0
Shawn Andrews,1,2.64486,0.0
Shavon Kirksey,1,21.677732,0.0
Jacques Boudet,1,6.368933,0.0
Jaclyn Carlson,1,0.069244,0.0
Leticia Brédice,1,8.589355,0.0
Jackson Davies,1,8.710294,0.0
Bryan J.L. Glass,1,0.54562,0.0
Jack Walley,1,3.068463,0.0
Li Man,1,9.950505,0.0
Liam Boyle,1,6.679954,0.0
Shannon O'Hurley,1,14.211699,0.0
Shannon McLeod,1,0.020839,0.0
Bruno Salomone,1,17.375562,0.0
Bryan Dick,2,7.4015640000000005,0.0
Liam Broggy,1,5.2545,0.0
Shanthini Venugopal,1,13.327372,0.0
Jack Ryan,1,1.946715,0.0
Shannon Beckner,1,4.009379,0.0
Jack Osbourne,1,10.0403,0.0
Liam Hourican,1,10.621353,0.0
Shannan Steele,1,5.217002,0.0
Bryce Johnson,1,1.20173,0.0
Shanna Collins,2,7.571529,0.0
Lhakpa Dorji,1,0.749699,0.0
Jack Walsh,2,12.729589,0.0
Jackson Budinger,1,0.120505,0.0
Sharib Hashmi,1,5.900535,0.0
Levin Henning,1,17.94739,0.0
Sharon Bollum,1,0.050978,0.0
Jackie Burroughs,2,7.1253985,0.0
Bruce Springsteen,1,5.247956,0.0
Jack Wilson,1,12.295216,0.0
Bruce Vilanch,1,3.810697,0.0
Sharif Rashed,1,1.89218,0.0
Lewis Macleod,1,18.764453,0.0
Bruno Lastra,1,8.859657,0.0
Bruce Weitz,1,6.337063,0.0
Jack White,1,2.162522,0.0
Shari Albert,1,1.578903,0.0
Lex Barker,1,1.296784,0.0
Sharat Saxena,1,3.759988,0.0
Lexie Sperduto,1,1.096355,0.0
Shaohua Ma,1,0.406645,0.0
Sinjai Plengpanit,1,0.843067,0.0
Breanne Racano,1,4.448353,0.0
Betty Lucas,1,8.950864,0.0
Jamie Alexis,1,2.857936,0.0
Jamie Thomas King,1,1.002585,0.0
Larry Hagman,1,9.110247,0.0
Stephen E. Miller,1,10.982255,0.0
Bindal Parikh,1,5.900535,0.0
Bingo O'Malley,1,8.218383,0.0
Bipasha Basu,2,1.2471759999999998,0.0
Jamie Kenna,1,3.060685,0.0
Birgitte Federspiel,1,3.225189,0.0
Birgitte Hjort Sørensen,1,49.808505,0.0
Larry Klein,1,0.375423,0.0
Stephen Chen,1,0.120505,0.0
Jamie Grace,1,2.160586,0.0
Birthe Neumann,1,10.240917,0.0
Larry Pennell,1,9.954848,0.0
Bitty Schram,1,2.149469,0.0
Stephen Brown,1,11.636883,0.0
Jamie Glover,1,2.135689,0.0
Jamil Walker Smith,1,5.856363,0.0
Billy Postlethwaite,1,2.122451,0.0
Larry Clarke,1,0.859014,0.0
Larry Berry,1,1.623769,0.0
Lara Steinick,1,20.935169,0.0
Stephen Nichols,1,7.151154,0.0
Laraine Day,1,0.042442,0.0
Billy Cook,1,5.0005,0.0
Jan Haley,1,0.76368,0.0
Stephen Martines,1,4.346271,0.0
Jan Gerl Korenc,1,0.061248,0.0
Jan Decleir,1,0.011697,0.0
Billy Joe Shaver,1,4.227807,0.0
Jan Cornet,1,0.392658,0.0
Stephen Kramer Glickman,2,3.6827155,0.0
Billy Hufsey,1,1.452199,0.0
Larry Blamire,1,1.680525,0.0
Stephen Joffe,1,0.973323,0.0
Stephen Jennings,1,1.656695,0.0
Jamila Massey,1,0.258413,0.0
Larry Poindexter,1,5.061107,0.0
Stephen Barker Turner,1,3.890223,0.0
Bill Weeden,1,0.039077,0.0
Blaine Capatch,1,0.678475,0.0
Stephanie Ballard,1,0.552361,0.0
Stephanie Baird,1,23.227877,0.0
Laura Breckenridge,1,7.145832,0.0
Stephane Leonard,1,0.552361,0.0
Blondie Chaplin,1,2.162522,0.0
Blondin Miguel,1,10.787322,0.0
Stephan Enquist,1,6.340135,0.0
Stepan Nercessian,1,14.637357,0.0
Blu Mankuma,1,2.857848,0.0
Laura Cayouette,1,11.431434,0.0
Laura Chinn,1,0.249457,0.0
Stelios Yiakmis,1,8.950864,0.0
Blythe Auffarth,1,5.057695,0.0
Laura Covelli,1,10.826253,0.0
Steffinnie Phrommany,1,1.471139,0.0
Steffen Zacharias,1,0.700127,0.0
Steffen Mennekes,1,7.101197,0.0
Stephanie Charles,1,1.471139,0.0
Stephanie D'Abruzzo,1,3.09159,0.0
Stephanie Ellis,1,0.926084,0.0
Stephanie Romanov,1,11.238522,0.0
Stephen Au,1,0.542814,0.0
Lars Hjortshøj,1,1.776624,0.0
Lars Mikkelsen,1,7.028946,0.0
Blake Heron,1,15.048067,0.0
Stephanie Seymour,1,8.483531,0.0
Stephanie Sawyer,1,12.362876,0.0
Stephanie Roth Haberle,1,3.363321,0.0
James Yaegashi,1,6.997495,0.0
Stephanie Feury,1,0.069277,0.0
Lau Ching-Wan,2,1.16864,0.0
Blake Ritson,1,2.135689,0.0
Lau Siu-Ming,1,14.653718,0.0
James Wilson,1,2.507912,0.0
Stephanie Jacobsen,1,5.099472,0.0
Blanca Loaria,1,2.179428,0.0
Stephanie Hodes,1,0.687656,0.0
Jane Galloway Heitz,1,15.280261,0.0
Bill Walton,1,0.388401,0.0
Braxton Davis,1,1.390659,0.0
Lalor Roddy,1,9.451228,0.0
Bhole Baba,1,0.48088,0.0
Steve Little,1,2.253589,0.0
Laila Ali,1,6.988357,0.0
Steve Le Marquand,1,3.949796,0.0
Bhumika Chawla,1,0.080704,0.0
Janette Armand,1,1.563711,0.0
Bianca Bree,1,8.248149,0.0
Steve Jodrell,1,4.653047,0.0
Janet-Laine Green,1,7.922639,0.0
Bianca Collins,1,5.057695,0.0
Laith Nakli,1,0.153625,0.0
Lalaine,1,1.088501,0.0
Lalita Ahmed,1,1.259968,0.0
Bianca Saad,1,2.503612,0.0
Steve Hanks,1,2.414721,0.0
Bibi Andersson,1,6.091033,0.0
Steve Gardner,1,1.452152,0.0
Jang So-yeon,1,9.05029,0.0
Janice Mugo,1,0.327794,0.0
Steve Moses,1,0.249561,0.0
Janis Karpinski,1,0.888986,0.0
La Niña,1,1.623769,0.0
Betty Moyer,1,1.968679,0.0
Betty Schuurman,1,0.011697,0.0
Steve Sealy,1,5.217002,0.0
Betty Thomas,1,3.455018,0.0
LaChanze,1,0.67457,0.0
Betty Vaughn,1,0.003142,0.0
Janina Washington,1,0.28397,0.0
Steve Mouzakis,1,11.199544,0.0
Janie Haddad Tompkins,1,2.733725,0.0
Laci J Mailey,1,1.444476,0.0
Bey Logan,1,6.895866,0.0
Bhama,1,0.416179,0.0
Steve Park,1,10.639774,0.0
Steve Oedekerk,2,8.4535105,0.0
Bharat Dabholkar,1,0.553752,0.0
Steve Forrest,1,3.102862,0.0
Steve Earle,1,1.619635,0.0
Jane Goodall,1,1.618138,0.0
Steve Doughton,1,1.673208,0.0
Janelle Sing,1,0.542814,0.0
Lance Percival,1,0.816883,0.0
Bill Johns,1,1.563711,0.0
Janelle Monae,1,0.394575,0.0
Bill Lobley,1,0.719996,0.0
Landon Liboiron,1,11.071522,0.0
Jane Randolph,1,0.186401,0.0
Lara Dutta,1,0.12082,0.0
Stephen Walden,1,4.989985,0.0
Stephen Tyrone Williams,1,4.480579,0.0
Stephen Trask,1,4.25422,0.0
Bill Murdoch,1,9.927018,0.0
Bill Stewart,1,5.062687,0.0
Jane Partridge,1,1.769593,0.0
Bill Tangradi,1,0.193172,0.0
Lara Jean Chorostecki,1,0.909067,0.0
Lara Jill Miller,1,3.7387,0.0
Lance Frank,1,0.249457,0.0
Steve Adams,1,1.985552,0.0
Bill Gerber,1,11.423533,0.0
Lance Bass,1,3.084874,0.0
Steve Diasparra,1,0.140989,0.0
Lam Suet,1,8.48639,0.0
Janet Wright,1,9.306253,0.0
Janet Taylor,1,2.058834,0.0
Steve Caballero,1,3.291609,0.0
Lana Rahman,1,0.262135,0.0
Steve Burg,1,9.774126,0.0
Bill Billions,1,5.023091,0.0
Bill D'Elia,1,1.929883,0.0
Steve Blum,1,3.7387,0.0
Bill Bixby,1,10.861167,0.0
Steve Berg,1,3.193777,0.0
Bill Brochtrup,1,9.164386,0.0
Bill Buell,1,2.201678,0.0
Lance Crouther,1,3.115754,0.0
Bill Curry,1,5.061107,0.0
Laura De Marchi,1,8.022122,0.0
Stefano Patrizi,1,2.864979,0.0
Stefano Dionisi,1,2.866934,0.0
Layla Jama,1,3.810827,0.0
James Johnston,1,1.464566,0.0
James Johnson,1,1.950959,0.0
Sonja Kinski,1,1.906151,0.0
Sonia Todd,1,10.396305,0.0
Sonia Manzano,1,3.09159,0.0
Sonia Franco,1,1.473405,0.0
Sonia Amori,1,3.363973,0.0
Song Young-chang,1,11.847324,0.0
Lawrence Turner,1,9.68793,0.0
Layke Anderson,1,5.346205,0.0
Braeden Lemasters,1,7.924428,0.0
Sondra Morton Chaffin,1,1.800119,0.0
Sonam Lhamo,1,0.749699,0.0
Sonam Kinga,1,0.749699,0.0
Sonali Kulkarni,1,12.150871,0.0
Son Kang-gook,1,9.05029,0.0
Solomon Burke Jr.,1,9.423866,0.0
Sonja Sohn,2,7.926684,0.0
Bradley Hall,1,6.948401,0.0
Lawrence Kao,1,6.752141,0.0
Sophia Bairley,1,2.948576,0.0
Sophie Arthuys,1,24.281951,0.0
Sophia Taylor Ali,1,1.332804,0.0
Sophia Takal,1,0.620554,0.0
James Larkin,1,4.641006,0.0
Brad Hunt,1,0.948316,0.0
Brad Johnson,1,6.81729,0.0
Laurent Poitrenaux,1,2.486992,0.0
Brad Leland,1,10.981038,0.0
Lawrence Howard Levy,1,11.423533,0.0
James Kyson,1,8.864368,0.0
Sonya Salomaa,1,0.716764,0.0
James Kot,1,2.405911,0.0
Sonya Cassidy,1,33.625477,0.0
Brad Schmidt,1,2.713171,0.0
Sony Nishaad,1,0.48088,0.0
Sonserai Lee,1,0.138564,0.0
Brahmanandam,1,0.320387,0.0
Lazar Dubovik,1,7.744166,0.0
Stefano DiMatteo,1,10.789912,0.0
Laëtitia Spigarelli,1,1.464566,0.0
Leah Pinsent,1,8.190888,0.0
Brandon McGibbon,1,23.227877,0.0
Brandon Middleton,1,0.28397,0.0
Leah Purcell,1,8.950864,0.0
Brandon O'Neill,1,4.957014,0.0
Brandon Ratcliff,1,9.719094,0.0
Brandon Wickens,1,0.833937,0.0
Brandt Wille,1,4.826908,0.0
James Gaylyn,1,0.429587,0.0
Lee Armstrong,1,1.352222,0.0
Brandy Maasch,1,0.322553,0.0
Sisqó,2,12.623932,0.0
Siri Howard,1,5.870319,0.0
Lee Beom-soo,1,6.116436,0.0
Brandy Whitford,1,1.600171,0.0
Siobhan Williams,1,11.071522,0.0
Siobhan Marshall,1,3.068463,0.0
Brandon Johnson,1,1.292948,0.0
Slade Pearce,1,9.371534,0.0
James Gunn,1,9.055447,0.0
Brandon Barrera,1,0.838957,0.0
Soheil Parsa,1,2.34239,0.0
LeAnn Rimes,1,0.304566,0.0
Branden R. Morgan,1,3.687574,0.0
Sofia Viruboff,1,1.353971,0.0
Brandon Bales,1,0.322553,0.0
James Hepburn,1,1.759506,0.0
Sofia Helin,1,6.091033,0.0
Brandon Beemer,1,1.859965,0.0
Slash,1,16.122168,0.0
James Hayden,1,49.336397,0.0
James Harlon Palmer,1,1.388136,0.0
Socrates Montas,1,0.080105,0.0
Brandon Gonzales,1,7.544515,0.0
Brandon Hanson,1,1.20173,0.0
Lea Kurka,1,3.481517,0.0
Lea Stojanov,1,7.217328,0.0
Sophie Bolen,2,0.0763385,0.0
Sophie Charlotte Conrad,1,2.611364,0.0
James Lorinz,1,0.678475,0.0
James Lovell,1,3.43159,0.0
Stanley B. Herman,1,0.918116,0.0
Bob Papenbrook,1,3.7387,0.0
Laura Morante,2,4.4269225,0.0
Bob Penny,1,4.596157,0.0
Stana Roumillac,1,0.007254,0.0
Bob Saget,1,10.0403,0.0
James Simmons,1,4.641006,0.0
Laura Putnam,1,3.619167,0.0
Laura Pyper,1,0.042346,0.0
Bobby Boriello,1,6.370267,0.0
Bobby Brown,2,2.1801905,0.0
Stafford Repp,1,9.815394,0.0
Stacy Keibler,1,0.21544,0.0
Bobby Kendall,1,0.027811,0.0
Laure Calamy,1,11.60921,0.0
Bobby Routh,1,0.030253,0.0
Stacie Randall,1,4.665309,0.0
Laura Monaghan,1,2.128211,0.0
James Simon,1,0.065155,0.0
James Thornton,1,0.541652,0.0
Stefan Jürgens,1,4.120549,0.0
Stefanie von Pfetten,1,3.05434,0.0
Bo Brundin,2,2.133948,0.0
Stefanie Drummond,1,2.659804,0.0
Stefanie Brown,1,1.501688,0.0
Stefania Sandrelli,1,8.429295,0.0
Bo Derek,1,7.314796,0.0
Stefan Weinert,1,4.120549,0.0
Laura Gerow,1,1.800119,0.0
Stanley Townsend,2,5.6549344999999995,0.0
Stefan Arngrim,1,5.643023,0.0
Laura Hope Crews,1,1.280733,0.0
James W. Quinn,1,7.151154,0.0
Bob Greene,1,14.211699,0.0
Bob Ivy,1,9.954848,0.0
Star Jasper,1,6.370267,0.0
Laura Hughes,1,4.481897,0.0
Stacey Turner,1,12.822534,0.0
Bobby Slayton,2,7.681988499999999,0.0
James Sharpe,1,0.918116,0.0
Lauren Storm,1,14.15192,0.0
Sos Sargsyan,1,24.132271,0.0
Lauren Macklin,1,4.480579,0.0
Lauren Pennington,1,11.708343,0.0
Sophie-Charlotte Husson,1,4.61335,0.0
Sophie Ward,1,8.321586,0.0
Bonnie Lee Bouman,1,6.783053,0.0
Bonnie Sharie,1,2.407048,0.0
James Murtaugh,2,7.847562,0.0
Bonnie Dennison,1,1.501688,0.0
Bonz Malone,1,0.29245,0.0
James Mesher,1,1.563711,0.0
Sophie Nyweide,1,1.814802,0.0
