Name,Department,Frequency,Avg_Popularity,Avg_Revenue
Polly Burson,Crew,2,24.606906000000002,16750000.0
Plato Fountidakis,Crew,2,28.0779355,48803726.5
Henry Badgett,Visual Effects,2,32.800496,121681379.0
Pippa Harris,Production,2,9.4892295,8874279.5
Pippa Hall,Production,2,44.3999125,220033988.0
Henry Dando,Art,2,30.7028055,218923811.0
Henry De Vere Stacpoole,Writing,2,16.1454865,30830480.0
Henry Dunn,Art,2,11.445967,8657444.5
Henry Fielding,Writing,2,2.833166,37600000.0
Henry Gayden,Writing,2,17.371327,45300000.0
Pip Lingard,Costume & Make-Up,2,42.3835185,157286627.0
Pinar Comezoglu,Crew,2,72.6577265,104091457.5
Pilar Savone,Production,2,49.3796665,225203067.5
Petra Holtorf,Visual Effects,2,36.1500845,297293771.0
Igor Stravinsky,Sound,2,23.7032075,87097285.0
Penny Crawford,Art,2,27.967443,58190400.5
Jackie Gilmore,Art,2,10.0373715,33596429.5
Peter E. Lengyel,Production,2,8.462632,12090812.0
Jack Sholder,Directing,2,13.6846325,22413647.0
Jack Smight,Directing,2,2.577117,10360000.0
Jack Taggart,Costume & Make-Up,2,25.870475,176731965.0
Peter Diamond,Crew,2,73.338713,464162985.5
Jack Warner,Production,2,32.2578695,41266615.5
Jack Watford,Art,2,9.788136499999998,34383060.5
Jack Williams,Crew,2,13.3529705,4319320.5
Peter DeSeve,Visual Effects,2,96.252167,751575896.0
Jackie Brady Baugh,Crew,2,55.5014635,344462136.0
Peter Davies,Sound,2,81.599141,632487883.5
Jackie Filgo,Writing,2,16.4310265,41314283.0
Peter Darling,Crew,2,19.67785,132324443.5
Ike Barinholtz,Writing,2,45.318703,216972543.0
Peter Damien,Crew,2,16.1970955,85323835.5
Jackie Marcus Schaffer,Production,2,28.7692295,69278490.5
Peter D. Marshall,Directing,2,58.918471,99208619.5
Peter D. Lago,Sound,2,10.988967500000001,51208531.5
Peter D. Graves,Production,2,50.682190500000004,214565053.5
Peter Czernin,Production,2,28.817974,26978022.0
Jackie Sullivan,Directing,2,27.872069500000002,59883174.0
Jackson Bishop,Art,2,68.630762,338907900.5
Jackson Yu,Editing,2,40.8422555,128517830.5
Jacky Hardouin,Crew,2,39.428485,82264969.5
Jacky Pang Yee Wah,Production,2,15.340513000000001,42931737.0
Jacob Craycroft,Editing,2,10.3569425,8636796.5
Jack Schuster,Crew,2,23.659836,125333730.5
Peter Eskelsen,Production,2,53.289497999999995,316086894.0
Peter Fandetti,Editing,2,4.3322825,6191181.0
Peter Filardi,Writing,2,21.815849,43129365.5
Jack Brodsky,Production,2,15.664565999999999,91225078.5
Jack Campbell,Visual Effects,2,63.089636999999996,134612743.0
Jack Coffen,Lighting,2,19.4572525,87437952.0
Peter Hampden,Production,2,20.72905,16361553.5
Peter Haas,Crew,2,31.306137500000002,301168304.0
Jack Curtis Dubowsky,Editing,2,90.19533150000001,530091562.5
Peter Guyan,Crew,2,68.8419,223198784.0
Peter Gulla,Camera,2,58.182904,442965752.5
Jack Dolman,Sound,2,35.8621845,129880016.5
Peter Griffiths,Writing,2,13.7313535,56308220.5
Jack Forwalter,Costume & Make-Up,2,14.198599999999999,28179990.0
Peter Grant,Art,2,14.536838999999999,20353398.5
Jack Gauvreau,Art,2,34.296583999999996,58002666.5
Jack Geist,Visual Effects,2,18.3959625,53556098.5
Peter Golub,Sound,2,7.823615500000001,15113072.0
Jack Gillies,Sound,2,19.448836999999997,32732162.0
Peter Giuliano,Production,2,30.530045,191689788.0
Peter George,Writing,2,41.996783,9440272.0
Jack Johnson,Art,2,24.029423,245849932.0
Peter Gelfman,Crew,2,69.9527875,516779091.0
Peter Gaulke,Writing,2,3.9353260000000003,3287641.0
Peter Gabriel,Sound,2,8.400181,4186792.5
Jack Lazzaro,Costume & Make-Up,2,231.5932975,818221960.5
Peter Gabriel,Crew,2,29.8959615,161751367.5
Jack Lynch,Crew,2,51.18215,115643168.0
Jacob Groth,Sound,2,18.162885,9037269.5
Peter Childs,Art,2,25.4191035,60462894.0
Peter Cheung,Editing,2,11.0620585,9407360.0
Peter Albiez,Crew,2,59.735164999999995,182715671.0
Jake Monaco,Sound,2,54.329814,139736234.0
Jake Rice,Editing,2,9.1624495,36638023.5
Jake Schreier,Directing,2,44.014866,44418669.0
Jake York,Editing,2,4.2988805,0.0
Pete Whyte,Directing,2,35.377772,102302932.0
Jakob Claussen,Production,2,4.0733425,0.0
Pete Travis,Directing,2,41.2683495,96099616.5
Pete Shilaimon,Production,2,11.935424,23034784.0
Pete Kozachik,Camera,2,47.3588295,120895729.5
James 'Obee' Oberman,Crew,2,48.480985000000004,233466103.5
James A. Lebovitz,Camera,2,4.2316695,0.0
Pete Chiarelli,Writing,2,43.8873345,326138184.0
Pete Antico,Crew,2,26.6370535,164849768.0
James Babineaux,Lighting,2,45.3554225,66799665.0
James Basevi,Art,2,9.375182500000001,13700000.0
James Baxter,Crew,2,33.068121500000004,473063539.0
James Beshears,Editing,2,83.73858949999999,552000903.5
Perry Bullington,Production,2,4.6476880000000005,2442331.5
Perrin Cutting,Camera,2,90.19533150000001,530091562.5
James Bruner,Writing,2,4.192064,0.0
Per Saari,Production,2,13.6661635,11277029.0
James Cameron,Editing,2,125.231738,2316499637.5
James Clarke,Visual Effects,2,40.0151715,208057814.5
James Clayton,Production,2,9.9584605,11605374.5
James Collins,Art,2,34.679494500000004,46910379.0
Peter Ackerman,Writing,2,84.509935,634971976.5
Jake Kasdan,Writing,2,6.7336255000000005,10148744.5
Jacob Pechenik,Production,2,19.499635,8230389.0
Jake Jackson,Sound,2,97.30766,554493292.5
Jacob Roanhaus,Crew,2,223.185624,757064853.0
Jacob York,Production,2,1.367751,0.0
Jacobo Lieberman,Sound,2,7.132633,0.0
Peter Chan,Production,2,9.0101005,28154883.0
Jacqueline M. Lopez,Production,2,25.8299745,128305245.5
Peter C. Clarke,Crew,2,20.2301,121344674.5
Peter Burgess,Sound,2,16.368669,19000000.0
Peter Buchman,Writing,2,16.361399000000002,309034457.0
Jacques Fonteray,Costume & Make-Up,2,22.0295815,106404049.5
Jacques Hubert,Directing,2,31.8751985,62606452.0
Jacques Perrin,Directing,2,7.228676500000001,19811743.0
Jacques Perrin,Production,2,15.844534000000001,9703203.0
Peter Bogart,Production,2,27.43011,113410044.0
Peter Bodnarus,Art,2,31.151238499999998,397608259.5
Peter Billingsley,Production,2,22.876055,184366691.5
Jacqui Popelka,Production,2,32.016213,112006117.0
Peter Best,Sound,2,15.7736485,283904858.0
Peter Beeh,Camera,2,51.942437,141271847.5
Peter Baynham,Production,2,17.979498999999997,0.0
Jaime Comas Gil,Production,2,19.8407955,7250000.0
Jaime Leonard,Editing,2,36.349722,61111342.0
Peter Bankins,Crew,2,19.624717,129732194.0
Jak Osmond,Crew,2,27.526626,62316929.0
Jake Avignone,Crew,2,33.1138795,174768724.5
Jake Gyllenhaal,Production,2,69.306401,43411800.5
Jack Bradbury,Visual Effects,2,46.8299345,175873575.0
Jack Binder,Production,2,13.537090000000001,11111154.0
Jack Baur,Production,2,6.207463,15100000.0
Irene,Costume & Make-Up,2,2.0271825,7162550.5
Irene O'Brien,Art,2,23.192962,45042301.5
Irene Sharaff,Costume & Make-Up,2,15.909143499999999,33653411.0
Peter Sohn,Writing,2,68.690871,636130841.5
Peter Shaffer,Writing,2,31.82675,51973029.0
Peter Segal,Production,2,22.4295015,137796356.5
Irvin Kershner,Directing,2,50.9492935,349200000.0
Peter Samuelson,Production,2,14.5512045,11968935.0
Irving Lippman,Camera,2,7.844357,8516550.5
Irving Thalberg,Production,2,0.8773044999999999,13179000.0
Peter S. Elliot,Crew,2,40.356320000000004,165557188.0
Peter S. Davis,Production,2,20.518279,10871804.0
Peter Roderick,Crew,2,35.536735,281446492.5
Isaac Lipstadt,Visual Effects,2,32.25877,47259436.0
Peter Rawlinson,Production,2,9.492165,4067997.5
Isabel Coixet,Directing,2,9.266010999999999,7292160.5
Peter Purcell,Sound,2,39.1767675,83100443.5
Peter Pilafian,Camera,2,2.0937775,1583000.0
Isabelle Dedieu,Editing,2,2.693577,1716171.0
Isabelle Gautier,Production,2,37.262226,421014363.0
Peter Pennell,Sound,2,69.283747,21909946.5
Peter Pedrero,Crew,2,98.427842,546108841.5
Isadore William Crooks,Art,2,107.6681535,957209894.0
Isaia Robins,Art,2,33.889272,220662609.0
Isidore Mankofsky,Camera,2,8.286966,38328500.0
Peter Olexiewicz,Art,2,11.2561535,290384926.0
Irene Kent,Costume & Make-Up,2,16.7135435,76957420.0
Irena Brignull,Writing,2,33.020384,102913510.0
Iulian Pana,Production,2,9.0962905,7503995.5
Irby Smith,Directing,2,69.3104,54490637.5
Ilana Gordon,Art,2,56.903951,498540526.5
Petr Forejt,Sound,2,41.5476125,138250065.0
Ileen Maisel,Production,2,35.004896,214862619.0
Peter Zeitlinger,Camera,2,17.209254,8883122.5
Ilt Jones,Production,2,47.479755,99318987.0
Ilyse A. Reutlinger,Crew,2,23.923485,179546415.5
Peter Wooley,Art,2,3.300574,15531519.0
Peter Winther,Production,2,20.74613,107647171.0
Imre Juhasz,Camera,2,116.6677325,467408036.0
Ina Damianova,Costume & Make-Up,2,57.3792655,259372983.5
Peter Webber,Directing,2,13.255772,56818336.5
Peter Weatherley,Editing,2,52.457271,59465900.5
India Osborne,Production,2,54.397658,139828581.0
Ines Li,Visual Effects,2,60.714654499999995,163577136.0
Inge Hough,Costume & Make-Up,2,42.304695,27341017.0
Ingrid Semler,Camera,2,64.6967595,299616809.5
Peter Townend,Sound,2,36.453333,132059100.5
Peter Toumasis,Production,2,31.84683,76619108.0
Ioana Angelescu,Costume & Make-Up,2,5.9220735,592891.5
Ionel Popa,Crew,2,9.8751115,592891.5
Ira S. Rosenstein,Production,2,20.768434499999998,226078844.0
Ira Sachs,Directing,2,1.5379045,0.0
Ira Sachs,Production,2,1.5379045,0.0
Ira Sachs,Writing,2,1.5379045,0.0
Peter Stein,Camera,2,12.601716999999999,30440982.0
Peter Oktavec,Art,2,23.8445665,72807819.5
Iva Davies,Sound,2,36.973031,212011111.0
Jack B. Sowards,Writing,2,22.434102,96800000.0
Peter Krikes,Writing,2,17.7929,66500000.0
J. Patrick Daily,Camera,2,28.5204465,263572726.0
Peter Kosel,Lighting,2,48.89027,146929931.0
J. Russell Spencer,Art,2,28.27648,8500000.0
J. Tom Archuleta,Directing,2,12.478852,142722301.5
J. Tracy Budd,Art,2,33.228727,52606546.5
J. Warren Trezevant,Visual Effects,2,90.19533150000001,530091562.5
Peter K. Christopher,Costume & Make-Up,2,77.424611,143027734.5
J.C. Alvarez,Directing,2,83.73858949999999,552000903.5
Peter Jensen,Camera,2,27.074922,127789130.5
J.D. Zeik,Writing,2,32.657488,41610884.0
Peter J. Lehman,Sound,2,29.348403,139816377.0
J.H. Wyman,Writing,2,25.3348265,82959786.0
J.J. Connolly,Writing,2,24.0034,11850214.0
J.J. Dashnaw,Crew,2,65.703014,231694001.0
Peter J. Kelly,Art,2,18.3721075,74382288.5
Peter J. Hampton,Art,2,22.433964500000002,79913147.5
J.M. Barrie,Writing,2,40.841842,214621571.5
Peter Howitt,Writing,2,21.8340155,109291509.0
Peter Horrocks,Sound,2,28.61928,55505432.0
J.R. Reher,Writing,2,10.073144,0.0
Peter Holt,Sound,2,72.6475315,629202672.5
JC Bond,Editing,2,72.6192205,458393783.0
Peter Heslop,Production,2,99.70908349999999,323883628.5
Peter Hedges,Directing,2,10.332524000000001,25927437.5
Peter Hawkins,Crew,2,84.201288,382720840.0
J. Mills Goodloe,Production,2,23.5176795,211213718.5
Peter Kukla,Costume & Make-Up,2,16.1941975,24433112.5
Peter Nashel,Sound,2,9.941011,2901211.0
J. Michael Haynie,Directing,2,42.084489,85196459.5
Peter Nash,Visual Effects,2,90.19533150000001,530091562.5
Peter Muyzers,Visual Effects,2,77.43602,414224061.5
Peter Morton,Production,2,50.81421,109558949.0
Peter Michael Sullivan,Sound,2,93.565877,530811804.5
Ivan Moran,Visual Effects,2,44.9774365,107764600.5
Ivana Chlostova,Costume & Make-Up,2,21.8496725,58743736.5
Ivana Milos,Costume & Make-Up,2,26.817357,19822663.5
Ivaylo Anguelov,Directing,2,28.6531035,299923925.5
Ivo Gresak,Lighting,2,46.827222,228356793.0
Peter MacDonald,Crew,2,106.038669,833246518.0
Iwao Saitô,Art,2,24.801192999999998,111309220.5
Iwona Sellers,Production,2,23.659439,66716428.0
Iya Labunka,Production,2,5.6177225,12357310.0
Iñaki Sanchez-Elvira,Editing,2,38.5120855,8835550.5
Peter Lord,Writing,2,27.169582,144646940.0
Peter Lord,Directing,2,27.744894000000002,171586462.5
Peter Lonsdale,Editing,2,33.457131000000004,251477509.5
Peter Levathes,Production,2,25.602327000000002,178607143.0
J. Ellen Evans,Directing,2,54.3225925,309296711.5
J. John Corbett,Crew,2,27.2891275,139612548.0
J. Kyler Black,Art,2,39.7636905,18572545.0
J. Lee Thompson,Directing,2,16.072033,9272297.5
J. Mackye Gruber,Writing,2,55.331669500000004,93243631.5
Peter Landesman,Writing,2,28.231914500000002,26407318.0
Peter Lam,Production,2,7.5133165,316271.0
Patrice Coleman,Costume & Make-Up,2,24.0479865,109501949.5
Jeff Verdick,Crew,2,30.077089,172820626.0
Joo Fürst,Sound,2,24.221329,51492431.0
Nevette Previd,Crew,2,37.0119615,96778936.0
John E. Sasaki,Visual Effects,2,46.761355,214397392.5
Nic Ede,Costume & Make-Up,2,8.374582,10068086.0
John Eaves,Art,2,30.5488835,188350970.0
Niamh Coulter,Art,2,46.2299625,71588945.0
Niall Fraser,Lighting,2,36.3773705,40492424.5
Nezha Aouis,Costume & Make-Up,2,14.7501625,66426060.0
John F. Lyons,Editing,2,8.774843,2117575.5
John F. Teeple,Crew,2,223.1966655,825207288.5
Nevin Swain,Crew,2,307.12852000000004,806056489.5
Neville Page,Visual Effects,2,62.203388,415001359.5
John Fedynich,Production,2,99.10119,856290088.5
John Fenner,Camera,2,12.725281500000001,13640753.5
Netty Chapman,Art,2,42.719687,167307500.0
Nicholas Meyer,Directing,2,19.311337,96850000.0
John Ford,Production,2,6.816275,7300000.0
John Friedberg,Production,2,26.1671745,28201157.0
John Fundus,Sound,2,14.439700000000002,194571461.0
John G. Avildsen,Directing,2,50.327326,104025352.5
John G. Campbell,Art,2,48.480985000000004,233466103.5
John G. Scotti,Directing,2,22.4885435,136669778.0
John G. Scotti,Production,2,9.479553,33001002.0
Nelson Riddle,Sound,2,16.8887515,4625000.0
Nelson McCormick,Directing,2,8.7832345,7398118.0
Nelson Lowry,Art,2,41.5553285,112167230.0
John Gatins,Production,2,28.9639495,107825023.0
John Glaser,Costume & Make-Up,2,20.7842235,215232068.5
Nic Hatch,Visual Effects,2,90.0420895,554700810.5
Nicci Perrow,Production,2,19.689746,122705796.5
John Duffy,Editing,2,19.1036565,72592399.5
Nicholas Atkinson,Crew,2,73.327375,546981511.5
John Cornell,Production,2,15.7736485,283904858.0
Nicholas Mastandrea,Production,2,28.595851500000002,96170782.0
John Coven,Writing,2,241.3667915,768435189.0
John Cox,Sound,2,32.553371,21370136.0
Nicholas Kazan,Writing,2,18.220039,72750593.5
Nicholas Jarecki,Writing,2,11.3694945,17933615.0
John Curran,Directing,2,16.596054000000002,4739859.0
Nicholas Hooper,Sound,2,88.515016,936085967.5
John Cusack,Writing,2,18.9001125,37605326.0
John D'Aquino,Sound,2,18.46747,61375815.0
John D. Kretschmer,Art,2,20.3581195,45913401.5
John D. MacDonald,Writing,2,27.714043,182300000.0
John David Gunkle,Production,2,25.654949000000002,41465813.0
John Davies,Writing,2,16.7690375,12893175.0
John DeCuir Jr.,Art,2,33.21004,178415300.5
John DeLuca,Production,2,100.65773300000001,629308087.0
Nicholas Dare,Art,2,28.808725,100218052.5
John DeSimone,Production,2,105.353874,641436160.0
John Dietrick,Crew,2,45.89284,136169991.5
John Dillon,Crew,2,21.2401855,28979348.0
John Dillon,Visual Effects,2,30.491397,147145533.5
Nicholas Brooks,Visual Effects,2,106.96348900000001,127931892.5
Nicholas Britell,Sound,2,39.5539325,79191228.0
John Dowdell,Crew,2,15.6102585,31300773.0
Nicholas Beauman,Editing,2,11.471055499999999,0.0
John Goldstone,Production,2,43.6821485,7783974.0
John Green,Writing,2,69.484821,196339567.0
Nelson 'Rey' Bohol,Art,2,72.1041415,576376976.0
John K. Adams,Sound,2,31.727028500000003,167336392.0
John Kaylin,Directing,2,29.698463,10569970.0
John Knoll,Visual Effects,2,112.8642875,1622830723.0
Neil Chaplin,Production,2,53.6373725,102344965.0
John Koyama,Crew,2,29.401411,30361367.0
John Kreidman,Production,2,27.744954,120679433.5
Neil Burger,Writing,2,22.854437500000003,43457508.5
Neil Burger,Production,2,56.233154500000005,147619100.5
Neil Binney,Camera,2,9.3342785,50000000.0
Neil Aldridge,Sound,2,107.6681535,957209894.0
John L. Russell,Camera,2,47.5557635,18500000.0
John Landis,Crew,2,68.8551065,5660754.0
John Landis,Writing,2,28.8086195,72340404.5
John Leimanis,Art,2,9.8357605,29478040.5
Neal Norton,Camera,2,34.6367075,76611063.5
John Leonidas,Crew,2,16.056929,141734075.0
Neal Martz,Crew,2,22.9444235,227521461.0
John Lindsay,Art,2,137.9485355,413283370.5
John Linson,Production,2,12.8698495,8203884.0
John Lord Booth III,Art,2,70.59238049999999,729209574.0
John Luessenhop,Directing,2,22.4847225,58148820.0
John M. Jacobsen,Production,2,6.842645,2079839.0
Nattawut Kittikhun,Camera,2,9.248123,13582790.5
John Mackenzie,Art,2,51.419613,412479299.5
John Mahaffie,Crew,2,79.46857999999999,740152516.5
John Mann,Writing,2,13.3093365,160972354.5
John Kairis,Camera,2,122.284582,255007453.5
John Joyce,Camera,2,34.0344665,94966488.5
John H. Arrufat,Sound,2,24.238902500000002,88443939.5
John Joyce,Art,2,21.024346,5659286.0
John H. Samson,Art,2,91.052085,375818046.5
John H. Smith,Costume & Make-Up,2,51.8363995,189140541.5
Nellie Adami,Production,2,50.704741000000006,227179541.0
John Hamburg,Production,2,28.890625999999997,201143785.5
John Harrison,Sound,2,15.8432475,27514377.5
Neill Blomkamp,Production,2,92.01899449999999,195270124.0
Neil Williams,Editing,2,20.6537885,13694383.5
John Heffernan,Writing,2,19.642328,62022014.0
John Helme,Lighting,2,19.061870499999998,50631711.0
John Herzfeld,Directing,2,14.049295,28386717.0
John Hill,Art,2,19.9042585,58743736.5
John Hinkle,Art,2,21.8690605,63108470.0
John Hlavin,Writing,2,58.401204,160112671.0
Neil Robertson,Production,2,14.731936,115705792.0
Neil Montgomerie,Crew,2,25.453284,104308210.5
John Huston,Directing,2,4.0773255,9300000.0
Neil Koenigsberg,Production,2,30.090864,33490228.0
Neil Jordan,Production,2,6.3812739999999994,6236285.5
John J. Slove Jr.,Art,2,35.412291499999995,121983409.0
John J. Strauss,Production,2,16.7442085,16002624.0
John J. Thomson,Sound,2,32.8737145,162293783.5
John Jack Curtin,Costume & Make-Up,2,44.81424,166966041.5
John Jay Moore,Art,2,18.0473535,44870140.5
Neil Greenberg,Crew,2,48.9721675,130020039.0
Neil Garland,Crew,2,26.14414,62376110.5
John Cornejo,Visual Effects,2,23.6592435,167513488.0
Nicholas Meyer,Production,2,23.7165865,58191216.5
Pat Sweeney,Camera,2,39.81685,168253038.5
Johanna Harwood,Writing,2,45.1001325,69249382.5
Joelle-Lyn Sarte,Art,2,224.180544,769889415.0
Joey Lessard,Crew,2,27.143842499999998,149592995.5
Nick S. Cross,Art,2,194.12018799999998,1115101238.0
Nick Rideout,Crew,2,8.572836500000001,3199.5
Joey Moran,Lighting,2,222.917189,575624051.5
Nick Ray,Camera,2,72.6475315,629202672.5
Nick Powell,Crew,2,65.9835955,148377054.5
Nick Park,Production,2,31.084888,208643698.0
Nick Park,Directing,2,31.084888,208643698.0
Nick Neutra,Sound,2,24.3971275,128102546.5
Nick Nelson,Crew,2,11.8087305,316489866.5
Nick Murphy ,Directing,2,12.672253,104848.0
Johanna Lange,Visual Effects,2,47.168455,126409734.5
Nicholas Pike,Sound,2,5.2731855,9451007.5
Nick Miller,Art,2,26.1229945,181318736.5
Nick Meyer,Production,2,38.3523885,23108320.5
Nick Mestrundrea,Crew,2,21.986233,70938746.5
Johannes Vogel,Sound,2,40.028856,121700000.0
John 'D.J.' Des Jardin,Crew,2,33.7765515,290172356.5
John 'D.J.' Des Jardin,Visual Effects,2,20.6752495,115793815.5
John 'J.P.' Pratt,Crew,2,24.034692500000002,158457944.5
John 'Magic' Wright,Crew,2,78.640904,400095864.5
Nick Lowe,Editing,2,22.1583155,13336621.0
John A. Alonzo,Camera,2,42.442510999999996,92942351.5
John A. Amicarella,Crew,2,60.264241,169230943.5
Nick Love,Writing,2,5.9809725,3147080.5
Nick Swardson,Production,2,8.3601205,3269088.5
Joel Zwick,Directing,2,12.6366005,184372022.0
Nick Thiel,Writing,2,6.9201055,17396580.0
Joel Viertel,Production,2,17.561974499999998,63934689.5
Nico Soultanakis,Production,2,43.021649499999995,204961269.5
Joel Aron,Crew,2,28.6476305,251951746.0
Nico Muhly,Sound,2,19.411105,56532892.5
Joel C. High,Sound,2,5.4075505,38089974.5
Nico Bally,Camera,2,30.395719999999997,160732332.0
Nicky Muir,Visual Effects,2,92.05126150000001,583419699.5
Nicky Knowles,Costume & Make-Up,2,46.8552665,218698720.0
Joel Edgerton,Writing,2,21.290294,30187968.5
Joel Erickson,Sound,2,122.284582,255007453.5
Joel Hatch,Production,2,13.050372999999999,8414772.5
Nicklas Farrantello,Art,2,29.366912,187403408.5
Joel Iwataki,Sound,2,30.0635805,100887588.0
Joel Marx,Production,2,46.184359,197884083.5
Nicki Ledermann,Costume & Make-Up,2,14.887865,29983187.5
Joel Paul Reisig,Directing,2,0.1299365,0.0
Joel Paul Reisig,Production,2,0.1299365,0.0
Nick Villiers,Writing,2,1.492056,0.0
Joel Schumacher,Production,2,15.4259155,50553614.0
Joel Shryack,Editing,2,49.083338999999995,237494435.5
Nick Vidar,Sound,2,13.787894999999999,105200000.0
Joel Sill,Crew,2,44.31597549999999,238896280.5
Joel Simon,Production,2,12.197483499999999,45340226.0
Joel Soisson,Writing,2,9.269748,24421972.5
Joel Stillerman,Production,2,23.3862685,53102097.0
